Experiment	Z spectroscopy	
Saved Date	07.11.2019 11:26:56	
User		
X (m)	5.00196E-6	
Y (m)	-1.45144E-6	
Z (m)	-108.776E-9	
Z offset (m)	10E-9	
Z sweep distance (m)	30E-9	
Settling time (s)	200E-6	
Integration time (s)	100E-6	
Final Z (m)	N/A	
Start time	07.11.2019 11:26:48	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Vert. Deflection (V)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	Vert. Deflection [bwd] (V)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)
-10.235294E-9	-321.75496E-3	-8.0060339E+0	20.684333E-12	-43.969200E+0	-432.17877E-3	28.019613E+0	15.394025E-12	-148.87755E+0
-10.352941E-9	-319.98086E-3	54.383713E+0	22.354098E-12	20.364248E+0	-463.67645E-3	-41.813896E+0	17.013219E-12	-142.99728E+0
-10.470589E-9	-328.93270E-3	9.7846861E+0	8.7629418E-12	-87.727043E+0	-502.64382E-3	-14.576750E+0	18.120661E-12	-99.418274E+0
-10.588235E-9	-361.75486E-3	86.472702E+0	11.275909E-12	-111.79041E+0	-514.53656E-3	15.090493E+0	23.396538E-12	-159.96260E+0
-10.705883E-9	-395.25247E-3	23.951181E+0	21.726374E-12	-69.335609E+0	-527.15302E-3	-23.423260E+0	18.707421E-12	-133.73296E+0
-10.823530E-9	-418.66302E-3	49.351151E+0	19.923370E-12	-54.789616E+0	-554.01152E-3	85.852859E+0	28.924930E-12	32.926544E+0
-10.941176E-9	-454.91791E-3	15.768494E+0	15.511996E-12	-143.40456E+0	-568.57914E-3	20.140570E+0	25.752496E-12	-138.75060E+0
-11.058824E-9	-497.78545E-3	-118.39861E+0	14.964719E-12	-141.98117E+0	-594.34050E-3	-114.17886E+0	11.691159E-12	-167.50397E+0
-11.176470E-9	-514.81581E-3	-45.126812E+0	27.033745E-12	-139.52757E+0	-644.39952E-3	42.635880E+0	23.404082E-12	-166.20134E+0
-11.294119E-9	-528.70786E-3	3.9580281E+0	20.924623E-12	-148.54221E+0	-682.90609E-3	12.647223E+0	15.566579E-12	-186.47076E+0
-11.411765E-9	-547.85413E-3	14.128385E+0	26.031529E-12	-86.628548E+0	-681.54299E-3	66.385757E+0	7.9890105E-12	-112.27448E+0
-11.529411E-9	-564.89462E-3	-4.2053757E+0	17.896146E-12	-65.264992E+0	-674.60686E-3	38.424923E+0	16.260587E-12	-112.49608E+0
-11.647059E-9	-590.78521E-3	-27.658604E+0	9.7903474E-12	-166.30502E+0	-696.76769E-3	-64.330315E+0	20.328276E-12	-177.41574E+0
-11.764706E-9	-623.18116E-3	-4.1709495E+0	13.932968E-12	-155.96567E+0	-728.70028E-3	58.007671E+0	17.005893E-12	-125.72787E+0
-11.882354E-9	-645.45083E-3	-39.568913E+0	24.280727E-12	-177.48535E+0	-766.76077E-3	-90.965309E+0	28.566170E-12	-187.97989E+0
-12.000000E-9	-655.11727E-3	-107.58009E+0	19.441461E-12	-160.20073E+0	-805.59385E-3	-64.816864E+0	26.786086E-12	-183.77162E+0
-12.117646E-9	-678.65652E-3	112.42229E+0	24.217782E-12	-33.768135E+0	-836.65925E-3	-58.857677E+0	14.529643E-12	-161.43674E+0
-12.235295E-9	-715.51615E-3	-446.18902E-3	9.9262456E-12	-84.860748E+0	-850.65305E-3	-40.723942E+0	14.838819E-12	-131.73792E+0
-12.352941E-9	-733.71935E-3	33.185257E+0	17.050590E-12	-133.26414E+0	-866.66816E-3	-37.930408E+0	19.067735E-12	-201.58356E+0
-12.470589E-9	-751.71560E-3	20.452656E+0	19.589124E-12	-108.84546E+0	-890.12909E-3	70.941353E+0	11.881929E-12	-139.67677E+0
-12.588235E-9	-776.45618E-3	-92.943939E+0	24.756494E-12	-197.79004E+0	-908.66345E-3	-39.196682E+0	16.957980E-12	-177.68483E+0
-12.705882E-9	-812.69383E-3	-56.539661E+0	15.780760E-12	-158.09558E+0	-931.20527E-3	15.233110E+0	11.717681E-12	-161.09752E+0
-12.823530E-9	-837.08853E-3	-100.98550E+0	22.805220E-12	-165.94096E+0	-966.89808E-3	101.70913E+0	11.620313E-12	-103.48119E+0
-12.941176E-9	-863.66779E-3	54.591778E+0	20.280250E-12	-156.06860E+0	-992.32227E-3	-18.547665E+0	26.245063E-12	-178.03204E+0
-13.058824E-9	-904.88636E-3	27.037334E+0	18.961048E-12	-133.33911E+0	-1.0164784E+0	78.742172E+0	24.348041E-12	-76.151207E+0
-13.176471E-9	-926.23645E-3	-29.281693E+0	26.792348E-12	-164.22299E+0	-1.0440084E+0	-9.9227800E+0	18.582339E-12	-191.22787E+0
-13.294117E-9	-935.28086E-3	-42.882614E+0	30.367348E-12	-160.60168E+0	-1.0682958E+0	-28.169422E+0	35.836421E-12	-193.65660E+0
-13.411765E-9	-945.87195E-3	22.367340E+0	12.011742E-12	-141.33191E+0	-1.0777426E+0	-19.710144E+0	13.237867E-12	-154.46689E+0
-13.529411E-9	-976.27312E-3	-6.0422769E+0	31.755022E-12	-211.91765E+0	-1.0875275E+0	-57.873077E+0	14.540685E-12	-128.73972E+0
-13.647059E-9	-1.0088104E+0	-40.271698E+0	15.270452E-12	-149.70406E+0	-1.1107061E+0	18.072166E+0	18.304254E-12	-118.70809E+0
-13.764706E-9	-1.0278071E+0	7.7531157E+0	16.781371E-12	-104.15571E+0	-1.1543238E+0	23.159716E+0	18.420581E-12	-133.12454E+0
-13.882352E-9	-1.0488276E+0	44.943283E+0	22.118847E-12	-136.76584E+0	-1.1849548E+0	-58.346222E+0	21.599531E-12	-175.19693E+0
-14.000000E-9	-1.0583583E+0	-23.520412E+0	19.772527E-12	-144.89737E+0	-1.2123505E+0	-80.566757E+0	21.534361E-12	-113.97913E+0
-14.117647E-9	-1.0857723E+0	89.836235E+0	5.6968015E-12	-118.59451E+0	-1.2342026E+0	-31.114807E+0	16.417452E-12	-139.94383E+0
-14.235295E-9	-1.1168365E+0	17.958241E+0	31.059145E-12	-114.51170E+0	-1.2561605E+0	-98.096359E+0	19.514616E-12	-207.11874E+0
-14.352941E-9	-1.1576411E+0	-142.85693E+0	24.491017E-12	-179.61453E+0	-1.2710139E+0	-13.963939E+0	25.803987E-12	-195.41705E+0
-14.470587E-9	-1.1849543E+0	-924.84409E-3	18.324103E-12	-175.17827E+0	-1.2924235E+0	-46.894245E+0	11.381544E-12	-143.77603E+0
-14.588236E-9	-1.2043630E+0	65.965195E+0	16.334857E-12	-164.08115E+0	-1.3180054E+0	42.686024E+0	12.934663E-12	-134.99207E+0
-14.705882E-9	-1.2365361E+0	12.489543E+0	13.511757E-12	-133.00266E+0	-1.3315495E+0	13.321511E+0	21.467585E-12	-100.20102E+0
-14.823530E-9	-1.2652603E+0	13.717212E+0	8.6748230E-12	-124.50355E+0	-1.3578730E+0	-18.569567E+0	23.581722E-12	-180.42110E+0
-14.941175E-9	-1.2802862E+0	-42.714294E+0	17.655724E-12	-188.52036E+0	-1.4014262E+0	-7.2036681E+0	17.448204E-12	-130.71219E+0
-15.058824E-9	-1.3079901E+0	-87.282669E+0	19.327874E-12	-189.44563E+0	-1.4273651E+0	18.565037E+0	30.533388E-12	-140.44220E+0
-15.176472E-9	-1.3321751E+0	-84.133301E+0	13.609135E-12	-192.89424E+0	-1.4345815E+0	-95.254539E+0	21.820669E-12	-208.76172E+0
-15.294116E-9	-1.3438115E+0	39.395809E+0	23.933423E-12	-138.23976E+0	-1.4558951E+0	10.041745E+0	13.685135E-12	-122.63388E+0
-15.411764E-9	-1.3605373E+0	-22.224016E+0	27.576710E-12	-155.83064E+0	-1.4819601E+0	-113.30298E+0	16.056627E-12	-156.44904E+0
-15.529412E-9	-1.3871510E+0	5.8046355E+0	13.243798E-12	-135.75070E+0	-1.4967310E+0	-40.293865E+0	19.395067E-12	-146.54088E+0
-15.647061E-9	-1.4055730E+0	-73.052643E+0	9.7747435E-12	-156.43242E+0	-1.5275720E+0	-70.495094E+0	25.668983E-12	-183.71751E+0
-15.764705E-9	-1.4270325E+0	286.52987E-3	15.164292E-12	-169.30867E+0	-1.5738571E+0	-67.889236E+0	23.692980E-12	-163.31442E+0
-15.882353E-9	-1.4518554E+0	-3.3798091E+0	14.151558E-12	-152.66270E+0	-1.6036133E+0	25.718870E+0	15.454754E-12	-45.769024E+0
-16.000001E-9	-1.4837703E+0	54.994972E+0	22.320291E-12	-69.368523E+0	-1.6026332E+0	48.628075E+0	34.283239E-12	27.651480E+0
-16.117646E-9	-1.5161113E+0	-25.240171E+0	19.035044E-12	-167.55563E+0	-1.6082683E+0	101.18066E+0	22.489132E-12	17.725515E+0
-16.235294E-9	-1.5500056E+0	-41.509354E+0	10.277544E-12	-86.990273E+0	-1.6355203E+0	-37.464359E+0	27.073970E-12	-165.83630E+0
-16.352942E-9	-1.5760285E+0	-92.020195E+0	17.595016E-12	-130.24486E+0	-1.6733403E+0	-98.552254E+0	26.702028E-12	-122.50859E+0
-16.470587E-9	-1.5879308E+0	12.747630E+0	9.8458542E-12	-161.59718E+0	-1.7115535E+0	-17.173248E+0	19.230815E-12	-82.399567E+0
-16.588235E-9	-1.5996130E+0	21.733532E+0	25.569115E-12	-106.49145E+0	-1.7407202E+0	55.949276E+0	20.095137E-12	-113.84780E+0
-16.705883E-9	-1.6358622E+0	2.3742714E+0	23.390965E-12	-120.09299E+0	-1.7470510E+0	108.03784E+0	12.390255E-12	-51.722477E+0
-16.823531E-9	-1.6842530E+0	-6.2730517E+0	16.021061E-12	-158.78227E+0	-1.7537267E+0	-65.439682E+0	18.308707E-12	-165.90398E+0
-16.941176E-9	-1.7137873E+0	-4.4963326E+0	16.379143E-12	-102.06905E+0	-1.7845412E+0	35.413467E+0	24.064861E-12	-53.604000E+0
-17.058824E-9	-1.7265574E+0	47.641853E+0	31.415200E-12	-60.694679E+0	-1.8191782E+0	-95.696732E+0	22.405751E-12	-146.09814E+0
-17.176472E-9	-1.7365642E+0	-102.71673E+0	13.961172E-12	-97.760529E+0	-1.8418660E+0	-29.700304E+0	16.358633E-12	-116.79667E+0
-17.294116E-9	-1.7493205E+0	-104.70073E+0	26.715375E-12	-115.94885E+0	-1.8627625E+0	-89.129478E+0	27.872402E-12	-37.908543E+0
-17.411764E-9	-1.7726018E+0	-45.681850E+0	19.083870E-12	-94.234306E+0	-1.8858480E+0	45.879082E+0	19.261905E-12	-87.927673E+0
-17.529413E-9	-1.8109070E+0	-67.894173E+0	10.893239E-12	-49.270103E+0	-1.9052649E+0	-58.674038E+0	15.921734E-12	-187.64580E+0
-17.647057E-9	-1.8460978E+0	10.405662E+0	20.109128E-12	-155.52850E+0	-1.9290482E+0	112.14211E+0	15.332298E-12	-118.75815E+0
-17.764705E-9	-1.8594360E+0	-2.0797882E+0	11.492559E-12	-143.64867E+0	-1.9626597E+0	-94.268944E+0	14.597646E-12	-113.85696E+0
-17.882353E-9	-1.8691045E+0	41.771656E+0	26.940327E-12	-131.68729E+0	-1.9813349E+0	21.022522E+0	19.603744E-12	-78.018898E+0
-18.000001E-9	-1.9022385E+0	45.952297E+0	24.289511E-12	-91.617126E+0	-1.9950562E+0	26.905067E+0	32.563060E-12	-62.395786E+0
-18.117646E-9	-1.9396805E+0	91.323051E+0	16.245384E-12	-67.244629E+0	-2.0094767E+0	7.6951923E+0	23.020419E-12	-121.77393E+0
-18.235294E-9	-1.9732991E+0	16.286573E+0	26.755339E-12	-197.52005E+0	-2.0380957E+0	-53.066704E+0	32.456732E-12	-225.23085E+0
-18.352942E-9	-1.9937230E+0	-60.401146E+0	23.116066E-12	-213.16997E+0	-2.0675466E+0	61.492580E+0	7.6166998E-12	-78.087921E+0
-18.470587E-9	-2.0040340E+0	12.835300E+0	25.421294E-12	-129.15971E+0	-2.0849843E+0	-1.0420328E+0	16.757422E-12	-127.63530E+0
-18.588235E-9	-2.0163741E+0	-71.004105E+0	23.626354E-12	-219.54825E+0	-2.0984547E+0	62.886192E+0	11.743974E-12	-125.49953E+0
-18.705883E-9	-2.0441804E+0	-17.435570E+0	23.380379E-12	-177.78207E+0	-2.1174107E+0	66.097305E+0	16.765330E-12	-146.16232E+0
-18.823531E-9	-2.0948842E+0	-91.757324E+0	11.215899E-12	-145.29462E+0	-2.1369920E+0	17.305801E+0	19.069663E-12	-152.08957E+0
-18.941176E-9	-2.1388199E+0	48.343864E+0	26.457884E-12	-143.94623E+0	-2.1701350E+0	-24.042805E+0	22.486707E-12	-130.83168E+0
-19.058824E-9	-2.1437378E+0	-99.415848E+0	16.958934E-12	-190.71732E+0	-2.2078314E+0	-32.354893E+0	19.564829E-12	-135.10182E+0
-19.176472E-9	-2.1471348E+0	35.608440E+0	21.370560E-12	-106.28712E+0	-2.2320762E+0	-15.284753E+0	15.077476E-12	-58.620235E+0
-19.294117E-9	-2.1597407E+0	33.257862E+0	8.7014363E-12	-140.44923E+0	-2.2378895E+0	65.350243E+0	25.843317E-12	-33.740704E+0
-19.411765E-9	-2.1836960E+0	-51.445740E+0	32.144606E-12	-194.80495E+0	-2.2485316E+0	-21.866325E+0	23.656521E-12	-157.36725E+0
-19.529413E-9	-2.2227967E+0	21.136541E+0	25.009434E-12	-103.86275E+0	-2.2712774E+0	-80.954544E+0	19.525574E-12	-190.31020E+0
-19.647057E-9	-2.2767308E+0	53.532501E+0	37.135621E-12	-28.913927E+0	-2.2966187E+0	622.49690E-3	16.344880E-12	-136.60516E+0
-19.764705E-9	-2.3003523E+0	7.8994155E+0	16.923268E-12	-159.20831E+0	-2.3182032E+0	12.579881E+0	22.584979E-12	-161.48395E+0
-19.882354E-9	-2.3082240E+0	-11.767333E+0	25.552642E-12	-175.42908E+0	-2.3350720E+0	25.910511E+0	10.330455E-12	-148.43091E+0
-19.999998E-9	-2.3266459E+0	-22.259935E+0	17.867973E-12	-158.62149E+0	-2.3357863E+0	26.685535E+0	6.3478892E-12	-127.37058E+0
