Experiment	Experiment	
Saved Date	30.01.2019 15:28:33	
User		
f_res (Hz)	59582.4580	
Q	173	
Phase (deg)	-590.81	
Amp/Exc (nm/mV)	4435155.500	
Number of points	256	
Fit length	 	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
2.4941194E+3	59.584008E+3	15.056713E-3	55.003044E+0
2.5254919E+3	59.584008E+3	13.987948E-3	47.512615E+0
2.5568645E+3	59.584008E+3	12.848552E-3	43.861290E+0
2.5882371E+3	59.584008E+3	12.518995E-3	37.126118E+0
2.6196096E+3	59.584008E+3	10.825218E-3	26.940269E+0
2.6509822E+3	59.584008E+3	10.557152E-3	32.228390E+0
2.6823547E+3	59.584008E+3	10.948633E-3	20.038576E+0
2.7137273E+3	59.584008E+3	10.167632E-3	9.7401495E+0
2.7450999E+3	59.584008E+3	9.5769400E-3	-6.3960738E+0
2.7764724E+3	59.584008E+3	7.6319249E-3	-27.454849E+0
2.8078450E+3	59.584008E+3	4.7236122E-3	-48.060284E+0
2.8392175E+3	59.584008E+3	2.3624240E-3	-7.0984259E+0
2.8705901E+3	59.584008E+3	2.3892678E-3	14.532230E+0
2.9019626E+3	59.584008E+3	5.0330381E-3	65.891701E+0
2.9333352E+3	59.584008E+3	7.7004703E-3	39.440018E+0
2.9647078E+3	59.584008E+3	8.3752526E-3	10.117225E+0
2.9960803E+3	59.584008E+3	7.2729681E-3	-7.9331083E+0
3.0274529E+3	59.584008E+3	7.0773694E-3	-8.5214138E+0
3.0588254E+3	59.584008E+3	7.7622565E-3	-19.912271E+0
3.0901980E+3	59.584008E+3	8.0233356E-3	-22.369064E+0
3.1215706E+3	59.584008E+3	9.3375314E-3	-37.532173E+0
3.1529431E+3	59.584008E+3	11.162432E-3	-50.986702E+0
3.1843157E+3	59.584008E+3	9.5894504E-3	-68.804588E+0
3.2156882E+3	59.584008E+3	9.6132169E-3	-78.419342E+0
3.2470608E+3	59.584008E+3	9.1412636E-3	-92.699188E+0
