Experiment	Experiment	
Saved Date	19.09.2019 15:04:38	
User		
f_res (Hz)	320220.913	
Q	64.3	
Phase (deg)	-446.00	
Amp/Exc (nm/mV)	0.038029	
Number of points	256	
Fit length	 	
Comment01	500kHz freq. sweep - 1st and 2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
38.235035E+3	250.00000E+3	9.8035286E-12	-11.135560E+0
40.195820E+3	250.00000E+3	17.549772E-12	-17.649828E+0
42.156605E+3	250.00000E+3	30.720138E-12	-118.65877E+0
44.117391E+3	250.00000E+3	25.667317E-12	143.56107E+0
46.078176E+3	250.00000E+3	9.1061100E-12	45.003990E+0
48.038961E+3	250.00000E+3	7.3102063E-12	-27.152544E+0
49.999746E+3	250.00000E+3	50.562676E-12	-160.33307E+0
51.960531E+3	250.00000E+3	26.792969E-12	113.83381E+0
53.921316E+3	250.00000E+3	46.009922E-12	144.57608E+0
55.882102E+3	250.00000E+3	43.790065E-12	106.57341E+0
57.842887E+3	250.00000E+3	45.630159E-12	-29.284159E+0
59.803672E+3	250.00000E+3	84.749485E-12	123.70486E+0
61.764457E+3	250.00000E+3	267.31056E-12	-31.281416E+0
63.725242E+3	250.00000E+3	70.305137E-12	-165.55247E+0
65.686023E+3	250.00000E+3	242.56624E-12	59.430084E+0
67.646805E+3	250.00000E+3	337.19263E-12	-55.316296E+0
69.607586E+3	250.00000E+3	559.20807E-12	-145.53506E+0
71.568367E+3	250.00000E+3	393.29917E-12	159.48282E+0
73.529148E+3	250.00000E+3	570.43131E-12	-86.169479E+0
75.489930E+3	250.00000E+3	217.97719E-12	166.24020E+0
77.450711E+3	250.00000E+3	247.52222E-12	141.65154E+0
79.411492E+3	250.00000E+3	95.701787E-12	91.144463E+0
81.372273E+3	250.00000E+3	92.374094E-12	73.693008E+0
83.333055E+3	250.00000E+3	166.41366E-12	73.193527E+0
85.293836E+3	250.00000E+3	139.71180E-12	24.461994E+0
87.254617E+3	250.00000E+3	81.457584E-12	-51.544228E+0
89.215398E+3	250.00000E+3	55.578885E-12	-157.20399E+0
91.176180E+3	250.00000E+3	93.480036E-12	72.479805E+0
93.136961E+3	250.00000E+3	99.259795E-12	-26.459837E+0
95.097742E+3	250.00000E+3	48.457665E-12	-44.849102E+0
97.058523E+3	250.00000E+3	62.719725E-12	-79.075119E+0
99.019305E+3	250.00000E+3	56.446087E-12	100.17383E+0
100.98009E+3	250.00000E+3	57.705583E-12	-113.96783E+0
102.94087E+3	250.00000E+3	37.496197E-12	115.79935E+0
104.90165E+3	250.00000E+3	46.734002E-12	38.081387E+0
106.86243E+3	250.00000E+3	24.533785E-12	80.317589E+0
108.82321E+3	250.00000E+3	75.951363E-12	12.539615E+0
110.78399E+3	250.00000E+3	46.537229E-12	-41.977398E+0
112.74477E+3	250.00000E+3	57.266310E-12	-7.2717257E+0
114.70555E+3	250.00000E+3	95.465108E-12	-28.628307E+0
116.66634E+3	250.00000E+3	128.81850E-12	-77.081055E+0
118.62712E+3	250.00000E+3	141.88678E-12	-104.20210E+0
120.58790E+3	250.00000E+3	147.15953E-12	-143.24463E+0
122.54868E+3	250.00000E+3	119.71171E-12	-153.43517E+0
124.50946E+3	250.00000E+3	117.05938E-12	160.29659E+0
126.47024E+3	250.00000E+3	58.606169E-12	-106.47688E+0
128.43102E+3	250.00000E+3	85.820726E-12	21.516500E+0
130.39180E+3	250.00000E+3	90.993581E-12	-119.06566E+0
132.35259E+3	250.00000E+3	442.88606E-12	-140.38531E+0
134.31337E+3	250.00000E+3	284.96630E-12	33.280022E+0
136.27416E+3	250.00000E+3	202.25291E-12	-18.559999E+0
138.23494E+3	250.00000E+3	31.523870E-12	-39.948463E+0
