Experiment	Experiment	
Saved Date	24.09.2019 13:44:38	
User		
f_res (Hz)	383205.765	
Q	14988	
Phase (deg)	-217.79	
Amp/Exc (nm/mV)	7.447	
Number of points	256	
Fit length	 	
Comment01	2nd resonance - dumped and standing free	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
-600.19708E-3	383.20666E+3	44.683837E-9	-430.33865E-3
599.80297E-3	383.20666E+3	44.434387E-9	-5.8904953E+0
1.7998030E+0	383.20666E+3	43.794916E-9	-11.231747E+0
2.9998031E+0	383.20666E+3	42.852935E-9	-16.429308E+0
4.1998034E+0	383.20666E+3	41.601041E-9	-21.362986E+0
5.3998032E+0	383.20666E+3	40.165887E-9	-25.947811E+0
6.5998030E+0	383.20666E+3	38.619142E-9	-30.239832E+0
7.7998028E+0	383.20666E+3	37.010597E-9	-34.175365E+0
8.9998026E+0	383.20666E+3	35.326199E-9	-37.736404E+0
10.199802E+0	383.20666E+3	33.746481E-9	-40.985332E+0
11.399802E+0	383.20666E+3	32.358585E-9	-44.190613E+0
12.599802E+0	383.20666E+3	30.711504E-9	-46.719372E+0
13.799802E+0	383.20666E+3	29.325223E-9	-49.155640E+0
14.999802E+0	383.20666E+3	27.980528E-9	-51.450272E+0
16.199802E+0	383.20666E+3	26.761867E-9	-53.459625E+0
17.399803E+0	383.20666E+3	25.594696E-9	-55.356544E+0
18.599804E+0	383.20666E+3	24.494309E-9	-57.185936E+0
19.799805E+0	383.20666E+3	23.495391E-9	-58.740383E+0
20.999805E+0	383.20666E+3	22.522320E-9	-60.248878E+0
22.199806E+0	383.20666E+3	21.663777E-9	-61.619328E+0
23.399807E+0	383.20666E+3	20.818765E-9	-62.893902E+0
24.599808E+0	383.20666E+3	20.025279E-9	-64.102654E+0
25.799809E+0	383.20666E+3	19.269738E-9	-65.232788E+0
26.999809E+0	383.20666E+3	18.608532E-9	-66.272690E+0
28.199810E+0	383.20666E+3	17.976703E-9	-67.207893E+0
29.399811E+0	383.20666E+3	17.366686E-9	-68.136414E+0
30.599812E+0	383.20666E+3	16.788700E-9	-68.976036E+0
31.799812E+0	383.20666E+3	16.247604E-9	-69.757767E+0
32.999813E+0	383.20666E+3	15.744121E-9	-70.536934E+0
34.199814E+0	383.20666E+3	15.269574E-9	-71.244087E+0
35.399815E+0	383.20666E+3	14.811746E-9	-71.971260E+0
36.599815E+0	383.20666E+3	14.371822E-9	-72.519440E+0
37.799816E+0	383.20666E+3	13.978161E-9	-73.117897E+0
38.999817E+0	383.20666E+3	13.575971E-9	-73.734070E+0
40.199818E+0	383.20666E+3	13.211690E-9	-74.282280E+0
41.399818E+0	383.20666E+3	12.874652E-9	-74.820717E+0
42.599819E+0	383.20666E+3	12.539050E-9	-75.304359E+0
43.799820E+0	383.20666E+3	12.217895E-9	-75.762421E+0
44.999821E+0	383.20666E+3	11.910404E-9	-76.188042E+0
46.199821E+0	383.20666E+3	11.629092E-9	-76.642464E+0
47.399822E+0	383.20666E+3	11.349114E-9	-77.086304E+0
48.599823E+0	383.20666E+3	11.091672E-9	-77.527184E+0
49.799824E+0	383.20666E+3	10.833097E-9	-77.868637E+0
50.999825E+0	383.20666E+3	10.602291E-9	-78.210556E+0
52.199825E+0	383.20666E+3	10.369139E-9	-78.579849E+0
53.399826E+0	383.20666E+3	10.141071E-9	-78.898186E+0
54.599827E+0	383.20666E+3	9.9281889E-9	-79.264137E+0
55.799828E+0	383.20666E+3	9.7330553E-9	-79.593689E+0
56.999828E+0	383.20666E+3	9.5233270E-9	-79.884651E+0
58.199829E+0	383.20666E+3	9.3334203E-9	-80.219200E+0
59.399830E+0	383.20666E+3	9.1516501E-9	-80.447044E+0
60.599831E+0	383.20666E+3	8.9767278E-9	-80.721344E+0
61.799831E+0	383.20666E+3	8.7971381E-9	-81.008247E+0
62.999832E+0	383.20666E+3	8.6376657E-9	-81.240479E+0
64.199829E+0	383.20666E+3	8.4862304E-9	-81.520515E+0
65.399826E+0	383.20666E+3	8.3270599E-9	-81.770866E+0
66.599823E+0	383.20666E+3	8.1785405E-9	-82.005539E+0
67.799820E+0	383.20666E+3	8.0356655E-9	-82.207703E+0
68.999817E+0	383.20666E+3	7.8956361E-9	-82.414185E+0
70.199814E+0	383.20666E+3	7.7610558E-9	-82.694855E+0
71.399811E+0	383.20666E+3	7.6302973E-9	-82.871727E+0
72.599808E+0	383.20666E+3	7.5086550E-9	-83.114403E+0
73.799805E+0	383.20666E+3	7.3756037E-9	-83.230484E+0
74.999802E+0	383.20666E+3	7.2697470E-9	-83.461296E+0
76.199799E+0	383.20666E+3	7.1534902E-9	-83.691536E+0
77.399796E+0	383.20666E+3	7.0408070E-9	-83.823547E+0
78.599792E+0	383.20666E+3	6.9336199E-9	-84.000313E+0
79.799789E+0	383.20666E+3	6.8296622E-9	-84.192299E+0
80.999786E+0	383.20666E+3	6.7259029E-9	-84.361359E+0
82.199783E+0	383.20666E+3	6.6264252E-9	-84.549034E+0
83.399780E+0	383.20666E+3	6.5262937E-9	-84.713417E+0
84.599777E+0	383.20666E+3	6.4317613E-9	-84.838524E+0
85.799774E+0	383.20666E+3	6.3358785E-9	-85.008598E+0
86.999771E+0	383.20666E+3	6.2536860E-9	-85.154655E+0
88.199768E+0	383.20666E+3	6.1668493E-9	-85.334831E+0
89.399765E+0	383.20666E+3	6.0818910E-9	-85.432594E+0
90.599762E+0	383.20666E+3	6.0002630E-9	-85.570648E+0
91.799759E+0	383.20666E+3	5.9176255E-9	-85.722778E+0
92.999756E+0	383.20666E+3	5.8376166E-9	-85.907074E+0
94.199753E+0	383.20666E+3	5.7640794E-9	-86.061539E+0
95.399750E+0	383.20666E+3	5.6890537E-9	-86.147842E+0
96.599747E+0	383.20666E+3	5.6114509E-9	-86.281639E+0
97.799744E+0	383.20666E+3	5.5465899E-9	-86.431572E+0
98.999741E+0	383.20666E+3	5.4750990E-9	-86.533836E+0
100.19974E+0	383.20666E+3	5.4037588E-9	-86.623787E+0
101.39973E+0	383.20666E+3	5.3369673E-9	-86.731003E+0
102.59973E+0	383.20666E+3	5.2685869E-9	-86.863922E+0
103.79973E+0	383.20666E+3	5.2051234E-9	-87.032082E+0
104.99973E+0	383.20666E+3	5.1493179E-9	-87.032921E+0
106.19972E+0	383.20666E+3	5.0845075E-9	-87.224144E+0
107.39972E+0	383.20666E+3	5.0183568E-9	-87.272583E+0
108.59972E+0	383.20666E+3	4.9606226E-9	-87.409058E+0
109.79971E+0	383.20666E+3	4.9068531E-9	-87.540550E+0
110.99971E+0	383.20666E+3	4.8509690E-9	-87.565414E+0
112.19971E+0	383.20666E+3	4.7924376E-9	-87.702484E+0
113.39970E+0	383.20666E+3	4.7386637E-9	-87.852715E+0
114.59970E+0	383.20666E+3	4.6857376E-9	-87.853310E+0
115.79970E+0	383.20666E+3	4.6331676E-9	-88.021141E+0
116.99969E+0	383.20666E+3	4.5969055E-9	-88.048622E+0
118.19969E+0	383.20666E+3	4.5344892E-9	-88.168404E+0
119.39969E+0	383.20666E+3	4.4793418E-9	-88.241806E+0
120.59969E+0	383.20666E+3	4.4329180E-9	-88.309502E+0
