Experiment	Experiment	
Saved Date	19.09.2019 14:58:48	
User		
f_res (Hz)	320445.582	
Q	60.9	
Phase (deg)	-436.90	
Amp/Exc (nm/mV)	0.035702	
Number of points	256	
Fit length	 	
Comment01	500kHz freq. sweep - 1st and 2nd resonance	

[DATA]
OC M1 Freq. Shift (Hz)	OC M1 Center Freq. (Hz)	OC D1 Amplitude (m)	OC D1 Phase (deg)
980.12427E+0	250.00000E+3	9.0334181E-12	-20.827938E+0
2.9409087E+3	250.00000E+3	9.7276614E-12	-68.027687E+0
4.9016929E+3	250.00000E+3	7.3499470E-12	-5.6160960E+0
6.8624771E+3	250.00000E+3	6.8699929E-12	-17.265156E+0
8.8232617E+3	250.00000E+3	8.0019966E-12	-38.692207E+0
10.784046E+3	250.00000E+3	8.9765357E-12	968.67800E-3
12.744830E+3	250.00000E+3	10.033246E-12	85.988556E+0
14.705614E+3	250.00000E+3	11.627045E-12	89.831871E+0
16.666398E+3	250.00000E+3	13.070487E-12	28.995050E+0
18.627184E+3	250.00000E+3	8.4384609E-12	-18.027136E+0
20.587969E+3	250.00000E+3	7.0555831E-12	-16.572500E+0
22.548754E+3	250.00000E+3	9.6369484E-12	-15.009486E+0
24.509539E+3	250.00000E+3	18.299853E-12	-82.942314E+0
26.470324E+3	250.00000E+3	8.5198385E-12	-59.138226E+0
28.431109E+3	250.00000E+3	6.8314278E-12	-5.8344288E+0
30.391895E+3	250.00000E+3	8.7708564E-12	-42.993088E+0
32.352680E+3	250.00000E+3	15.672961E-12	-116.15900E+0
34.313465E+3	250.00000E+3	10.576294E-12	-69.086357E+0
36.274250E+3	250.00000E+3	12.500175E-12	103.58723E+0
38.235035E+3	250.00000E+3	9.2178175E-12	-10.262297E+0
40.195820E+3	250.00000E+3	17.105716E-12	-23.480482E+0
42.156605E+3	250.00000E+3	29.443902E-12	-111.43678E+0
44.117391E+3	250.00000E+3	27.667644E-12	146.21957E+0
46.078176E+3	250.00000E+3	9.3115975E-12	46.361126E+0
48.038961E+3	250.00000E+3	8.1635393E-12	-59.567863E+0
49.999746E+3	250.00000E+3	49.088764E-12	-159.25343E+0
51.960531E+3	250.00000E+3	26.201111E-12	125.60163E+0
53.921316E+3	250.00000E+3	45.491950E-12	143.05583E+0
55.882102E+3	250.00000E+3	46.807811E-12	112.33578E+0
57.842887E+3	250.00000E+3	42.321618E-12	-25.909277E+0
59.803672E+3	250.00000E+3	71.283840E-12	113.86981E+0
61.764457E+3	250.00000E+3	228.58984E-12	-38.402023E+0
63.725242E+3	250.00000E+3	83.778096E-12	-167.47491E+0
65.686023E+3	250.00000E+3	237.89420E-12	65.490829E+0
67.646805E+3	250.00000E+3	335.07663E-12	-56.116405E+0
69.607586E+3	250.00000E+3	488.02867E-12	-136.44402E+0
71.568367E+3	250.00000E+3	412.02014E-12	156.61517E+0
73.529148E+3	250.00000E+3	535.52934E-12	-89.579872E+0
75.489930E+3	250.00000E+3	203.51573E-12	167.88945E+0
77.450711E+3	250.00000E+3	256.02837E-12	137.16187E+0
79.411492E+3	250.00000E+3	102.72317E-12	89.267128E+0
81.372273E+3	250.00000E+3	80.636914E-12	75.838211E+0
83.333055E+3	250.00000E+3	177.59416E-12	70.459572E+0
85.293836E+3	250.00000E+3	139.04469E-12	26.240282E+0
87.254617E+3	250.00000E+3	83.699096E-12	-45.526527E+0
89.215398E+3	250.00000E+3	53.363331E-12	-154.13742E+0
91.176180E+3	250.00000E+3	93.948710E-12	72.345367E+0
93.136961E+3	250.00000E+3	99.838700E-12	-21.602510E+0
95.097742E+3	250.00000E+3	47.399158E-12	-47.142044E+0
97.058523E+3	250.00000E+3	65.931219E-12	-82.409950E+0
99.019305E+3	250.00000E+3	56.047559E-12	90.418114E+0
100.98009E+3	250.00000E+3	40.465107E-12	-111.79568E+0
102.94087E+3	250.00000E+3	30.183637E-12	116.82434E+0
104.90165E+3	250.00000E+3	42.115818E-12	35.403957E+0
106.86243E+3	250.00000E+3	23.078183E-12	71.524040E+0
108.82321E+3	250.00000E+3	77.153325E-12	11.678391E+0
110.78399E+3	250.00000E+3	45.454692E-12	-41.054539E+0
112.74477E+3	250.00000E+3	59.655225E-12	-6.9385872E+0
114.70555E+3	250.00000E+3	102.83623E-12	-27.585604E+0
116.66634E+3	250.00000E+3	126.63348E-12	-78.737572E+0
118.62712E+3	250.00000E+3	145.63971E-12	-104.02218E+0
120.58790E+3	250.00000E+3	145.71103E-12	-145.54082E+0
122.54868E+3	250.00000E+3	117.90811E-12	-155.44373E+0
124.50946E+3	250.00000E+3	109.91954E-12	159.09576E+0
126.47024E+3	250.00000E+3	54.527192E-12	-70.420479E+0
128.43102E+3	250.00000E+3	79.239185E-12	-14.991792E+0
130.39180E+3	250.00000E+3	87.180083E-12	-140.09212E+0
132.35259E+3	250.00000E+3	469.57038E-12	-135.21928E+0
134.31337E+3	250.00000E+3	302.86895E-12	35.615841E+0
136.27416E+3	250.00000E+3	204.55410E-12	-20.716904E+0
138.23494E+3	250.00000E+3	34.495649E-12	-37.092957E+0
140.19572E+3	250.00000E+3	43.198382E-12	82.308357E+0
142.15650E+3	250.00000E+3	86.656592E-12	7.0685472E+0
144.11728E+3	250.00000E+3	45.044031E-12	-3.8639333E+0
146.07806E+3	250.00000E+3	60.493201E-12	-12.031118E+0
148.03884E+3	250.00000E+3	90.810776E-12	-65.549217E+0
149.99962E+3	250.00000E+3	55.124481E-12	-114.53788E+0
151.96041E+3	250.00000E+3	52.689294E-12	-129.54361E+0
153.92119E+3	250.00000E+3	15.474587E-12	102.82401E+0
155.88197E+3	250.00000E+3	8.7693004E-12	-64.117874E+0
157.84275E+3	250.00000E+3	36.488177E-12	-118.58504E+0
159.80353E+3	250.00000E+3	38.836490E-12	29.727268E+0
161.76431E+3	250.00000E+3	72.275699E-12	-165.85207E+0
163.72509E+3	250.00000E+3	80.029906E-12	109.10279E+0
165.68587E+3	250.00000E+3	32.850837E-12	92.617783E+0
167.64666E+3	250.00000E+3	58.880477E-12	73.967323E+0
169.60744E+3	250.00000E+3	49.392917E-12	15.025422E+0
171.56822E+3	250.00000E+3	28.993622E-12	-19.191698E+0
173.52900E+3	250.00000E+3	6.9016745E-12	4.3715501E+0
175.48978E+3	250.00000E+3	11.171212E-12	62.296303E+0
177.45056E+3	250.00000E+3	10.065873E-12	27.174904E+0
179.41134E+3	250.00000E+3	23.762409E-12	28.286055E+0
181.37212E+3	250.00000E+3	16.268674E-12	-33.905506E+0
183.33291E+3	250.00000E+3	15.225737E-12	-93.895317E+0
185.29369E+3	250.00000E+3	11.604905E-12	96.997971E+0
187.25447E+3	250.00000E+3	22.319632E-12	-16.733345E+0
189.21525E+3	250.00000E+3	11.355077E-12	-83.030266E+0
191.17603E+3	250.00000E+3	7.5355607E-12	-14.870307E+0
193.13681E+3	250.00000E+3	9.5194755E-12	-31.867844E+0
195.09759E+3	250.00000E+3	9.1588343E-12	-27.642569E+0
197.05837E+3	250.00000E+3	9.9317100E-12	-48.582264E+0
199.01916E+3	250.00000E+3	7.6347409E-12	-29.008635E+0
200.97994E+3	250.00000E+3	17.931930E-12	35.472839E+0
202.94072E+3	250.00000E+3	44.660924E-12	-7.3940272E+0
204.90150E+3	250.00000E+3	59.666452E-12	-71.032631E+0
206.86228E+3	250.00000E+3	67.469801E-12	-102.32797E+0
208.82306E+3	250.00000E+3	85.884230E-12	-143.79222E+0
210.78384E+3	250.00000E+3	82.657020E-12	142.53697E+0
212.74462E+3	250.00000E+3	38.236712E-12	104.29046E+0
214.70541E+3	250.00000E+3	35.337962E-12	68.293556E+0
216.66619E+3	250.00000E+3	11.845521E-12	36.540863E+0
218.62697E+3	250.00000E+3	10.053761E-12	4.9620786E+0
220.58775E+3	250.00000E+3	8.1740708E-12	48.797585E+0
222.54853E+3	250.00000E+3	7.9437403E-12	50.259258E+0
224.50931E+3	250.00000E+3	9.2759385E-12	64.683342E+0
226.47009E+3	250.00000E+3	7.4496008E-12	32.223129E+0
228.43087E+3	250.00000E+3	7.4411432E-12	-561.23883E-3
230.39166E+3	250.00000E+3	7.3416030E-12	27.727890E+0
232.35244E+3	250.00000E+3	9.7378043E-12	34.013016E+0
234.31322E+3	250.00000E+3	8.1226805E-12	-43.713974E+0
236.27400E+3	250.00000E+3	7.3625663E-12	-39.028053E+0
238.23478E+3	250.00000E+3	7.0539850E-12	18.616896E+0
240.19556E+3	250.00000E+3	7.4886946E-12	29.240482E+0
242.15634E+3	250.00000E+3	7.8686597E-12	-8.3527699E+0
244.11712E+3	250.00000E+3	7.2696957E-12	-34.972351E+0
246.07791E+3	250.00000E+3	9.0716167E-12	4.9196262E+0
248.03869E+3	250.00000E+3	8.1119608E-12	56.427658E+0
249.99947E+3	250.00000E+3	8.3465899E-12	-61.075016E+0
